chem_id,predicted_1-octanol,predicted_butyl acetate,predicted_chloroform,predicted_cyclohexane,predicted_dichloromethane,predicted_triolein,predicted_n-hexane,predicted_n-octane,predicted_oleylalcohol,predicted_toluene,predicted_n-undecane
206.092@3.141,0.6805248916147009,-1.5387947996873614,-0.4075879736850346,-1.4158070023805363,-0.7814014536652689,-0.212901930720338,-0.6157501388934487,-0.7792976704570652,0.32861634404243906,-1.3180217257183564,-1.3597906507817477
206.092@4.538,0.6116431674047335,0.02230878651121467,0.14173520202511455,-0.8159545436804873,-0.0965863224898285,-0.2608192123812019,-0.7584589470931917,-0.878167788762715,-0.086048260041926,-0.5578573247374796,-1.0407650832877784
206.092@4.679,,-2.1901544071514136,-0.7104021591020576,-0.5111535274419241,,-0.0850025324557105,-0.21437558272500565,,-1.2677340883240906,-1.1745443095713732,-0.6068248577897257
206.092@5.175,0.9641017655077088,0.24007317391664826,1.554113924714695,-0.48378383947441483,0.4884259679059454,0.11081609257309352,-0.4037630140183138,-0.4113696806427368,0.13732333126881435,0.07301098814527461,-0.704340867681155
206.128@7.533,-2.9180242865997363,-3.45556076814969,3.8468069841204597,1.1949903949113267,0.8254023533979784,2.277290543812249,0.42894653626988644,-0.12036265280957849,-3.865024915400007,-1.9004607172675074,0.33625912910910544
206.128@8.253,1.344663424766971,-3.2271155041885766,-0.23092400897567833,-0.5351765430368488,-0.9294222841628141,-0.019785229307370776,-0.08842550341859846,0.1736710101530393,0.2448300598459789,-0.14253931674200593,-0.34889544521490806
206.13@5.274,-0.724718909406715,-2.7999210590946935,0.24153267561767502,-0.26359418073110946,-0.8142708850521256,0.4548706486683853,0.07825171946588079,-0.004094649607226016,-1.4660542955182203,-1.146302913076419,0.04445355255835702
206.13@5.878,3.108907245134127,1.755508826390823,-0.8431707540078903,-1.1661922324322322,-0.6599093376014862,-0.5118519795401225,-0.7968465132919603,-1.099339454002253,0.8826127059665034,-0.36109336611856135,-1.544627986242036
210.018@1.429,0.7721775303117618,-1.5331188304931154,-0.6262857108264563,-0.34481860062545544,-0.3292167724615735,-0.5765610508102523,-0.2754071768656135,-0.3049468318433645,0.40410266199176137,-0.466151435834537,-0.4836628412257523
211.193@10.562,1.9468868918716098,1.825939533741486,2.3431602941766414,0.7458593665663742,2.1334340011056505,1.1723199103407147,0.613960201806923,0.5847216754603026,1.3468685382831964,1.5908299860549264,0.5120044848039248
